"id_transaction","siren","periode","pays_contrepartie","type_flux","nature_service","montant_eur","devise_origine"
"TRX_004452","685664947","2024-06","BR","Export","Maintenance",86910.03,"USD"
"TRX_004453","764929686","2025-05","ES","Export","Leasing",26755.22,"GBP"
"TRX_004454","403952015","2025-10","PL","Import","Consulting",117641.73,"USD"
"TRX_004455","778245953","2023-04","ES","Export","Logistique",145249.53,"USD"
"TRX_004456","859293323","2023-02","IT","Export","Publicité",108639.27,"GBP"
"TRX_004457","373676741","2025-01","UK","Import","Courtage",53639.16,"USD"
"TRX_004458","416169572","2025-03","GB","Export","Services informatiques",88874.62,"USD"
"TRX_004459","464357789","2023-11","GB","Export","R&D",75710.35,"USD"
"TRX_004460","600444026","2024-04","DE","Import","Courtage",140974.87,"EUR"
"TRX_004461","518566719","2025-06","IN","Import","Support technique",193486.9,"EUR"
"TRX_004462","524232458","2023-04","CN","Export","Support technique",25227.55,"EUR"
"TRX_004463","622525805","2025-10","IT","Import","Support technique",103674.81,"USD"
"TRX_004464","323631095","2023-11","ES","Export","Courtage",124681.17,"GBP"
"TRX_004465","429562558","2024-12","AU","Import","Fret",5590.98,"EUR"
"TRX_004466","329870562","2024-05","GB","Import","Leasing",65003.19,"EUR"
"TRX_004467","837130741","2025-01","DE","Export","Leasing",61110.78,"USD"
"TRX_004468","375657968","2025-09","IN","Export","Courtage",121217.86,"EUR"
"TRX_004469","608751238","2023-01","CN","Export","Logistique",84943.51,"GBP"
"TRX_004470","778245953","2023-02","GB","Import","Fret",146207.99,"EUR"
"TRX_004471","521138762","2023-08","CA","Export","Publicité",198045.71,"GBP"
"TRX_004472","516233750","2024-03","SG","Import","Consulting",139911.42,"USD"
"TRX_004473","309150406","2023-05","PL","Import","Publicité",152572.6,"EUR"
"TRX_004474","403952015","2023-02","BE","Export","Support technique",61469.25,"EUR"
"TRX_004475","332637911","2024-01","CH","Import","Services informatiques",10757.35,"GBP"
"TRX_004476","720493468","2024-03","BE","Import","Fret",29866.26,"GBP"
"TRX_004477","416169572","2023-07","JP","Import","Consulting",179319.35,"GBP"
"TRX_004478","648451828","2024-11","SE","Export","Fret",124230.13,"EUR"
"TRX_004479","716364994","2024-11","IT","Import","Fret",60087.07,"USD"
"TRX_004480","760373229","2025-10","NL","Import","Logistique",89410.75,"GBP"
"TRX_004481","892617147","2023-01","IN","Export","Publicité",82572.92,"EUR"
"TRX_004482","676911174","2025-11","AU","Export","Publicité",172490.06,"GBP"
"TRX_004483","763468302","2025-11","US","Import","Support technique",266414.15,"EUR"
"TRX_004484","823568584","2023-07","ES","Export","Courtage",21204.84,"USD"
"TRX_004485","542642532","2025-01","IN","Import","Courtage",54757.23,"GBP"
"TRX_004486","407154879","2023-10","US","Export","Courtage",15022.26,"USD"
"TRX_004487","433935973","2025-06","NL","Export","Leasing",47185.15,"USD"
"TRX_004488","347556303","2023-03","BR","Export","Services informatiques",53203.87,"EUR"
"TRX_004489","476518783","2025-11","ZA","Export","Courtage",63991.31,"USD"
"TRX_004490","840232670","2023-09","ZA","Export","Logistique",50981.45,"USD"
"TRX_004491","476535691","2025-08","BE","Export","Maintenance",49278.03,"EUR"
"TRX_004492","363488763","2024-07","PL","Import","Logistique",12954.33,"USD"
"TRX_004493","330600273","2025-01","BR","Export","Fret",143701.49,"GBP"
"TRX_004494","782062519","2023-08","CN","Import","Logistique",31660.86,"EUR"
"TRX_004495","429562558","2025-02","SG","Import","Leasing",357970.09,"EUR"
"TRX_004496","716364994","2025-06","CH","Import","Support technique",28057.41,"EUR"
"TRX_004497","859293323","2023-09","CA","Export","Leasing",42650.87,"GBP"
"TRX_004498","557866768","2025-01","US","Export","R&D",25261.97,"GBP"
"TRX_004499","685807491","2025-03","SG","Export","Logistique",64251.94,"USD"
"TRX_004500","688560550","2025-02","ZA","Export","Support technique",3495.68,"USD"
"TRX_004501","837130741","2024-08","SE","Import","Leasing",161629.77,"USD"
"TRX_004502","663658596","2024-04","GB","Import","Courtage",74186.72,"EUR"
"TRX_004503","877218337","2024-03","DE","Import","Leasing",62097.4,"GBP"
"TRX_004504","694567969","2023-12","SG","Export","R&D",14708.6,"USD"
"TRX_004505","537199735","2025-09","ES","Export","Support technique",318260.98,"USD"
"TRX_004506","892617147","2023-08","PL","Export","Maintenance",11692.67,"GBP"
"TRX_004507","616907383","2024-07","CA","Export","Support technique",62828.61,"EUR"
"TRX_004508","576361912","2023-05","IT","Export","Leasing",85639.59,"GBP"
"TRX_004509","840232670","2024-05","AU","Import","Maintenance",144866.55,"EUR"
"TRX_004510","689511328","2025-09","GB","Export","Support technique",46686.74,"USD"
"TRX_004511","557866768","2023-06","JP","Export","Courtage",64358.09,"EUR"
"TRX_004512","877640240","2023-09","BE","Import","Maintenance",46470.25,"EUR"
"TRX_004513","760373229","2023-12","GB","Import","Maintenance",1517.31,"USD"
"TRX_004514","685807491","2025-03","SE","Export","Consulting",260880.42,"GBP"
"TRX_004515","688560550","2023-11","JP","Export","Consulting",1452.68,"EUR"
"TRX_004516","861172712","2023-03","ES","Import","Maintenance",100655.71,"GBP"
"TRX_004517","476518783","2023-07","HK","Import","Services informatiques",73728.01,"EUR"
"TRX_004518","782062519","2024-07","DE","Export","Logistique",251655.16,"GBP"
"TRX_004519","764929686","2025-10","ES","Import","Maintenance",185213.48,"USD"
"TRX_004520","416169572","2024-06","IT","Import","Leasing",113715.91,"USD"
"TRX_004521","590726816","2025-05","AU","Import","Publicité",24591.11,"EUR"
"TRX_004522","503421033","2023-09","GB","Import","Publicité",55208.13,"GBP"
"TRX_004523","309150406","2023-02","SG","Import","Maintenance",26216.5,"GBP"
"TRX_004524","774235526","2023-03","CH","Import","R&D",38006.03,"USD"
"TRX_004525","736532681","2025-01","PL","Import","Publicité",187428.35,"USD"
"TRX_004526","672446413","2023-09","SG","Import","R&D",291785.26,"EUR"
"TRX_004527","698773401","2024-08","CA","Export","Fret",41460.76,"USD"
"TRX_004528","533673301","2025-09","SG","Import","Leasing",51453.76,"GBP"
"TRX_004529","476518783","2024-12","AU","Export","Consulting",181207.98,"GBP"
"TRX_004530","760373229","2023-09","US","Export","Leasing",65383.36,"EUR"
"TRX_004531","614220298","2024-03","BR","Export","Support technique",38435.1,"USD"
"TRX_004532","608751238","2023-04","BR","Export","Publicité",157379.39,"EUR"
"TRX_004533","476518783","2024-01","JP","Import","Logistique",211674.49,"USD"
"TRX_004534","721548039","2025-12","HK","Import","Courtage",87122.48,"GBP"
"TRX_004535","309150406","2023-04","DE","Export","Maintenance",63221.09,"USD"
"TRX_004536","616907383","2024-12","ES","Export","Fret",151332.66,"GBP"
"TRX_004537","379596645","2024-07","GB","Export","Consulting",27994.86,"EUR"
"TRX_004538","375657968","2025-12","BE","Import","Services informatiques",50760.66,"EUR"
"TRX_004539","503082497","2025-02","CN","Export","R&D",76982.03,"EUR"
"TRX_004540","558882815","2025-12","IN","Import","R&D",43019.79,"EUR"
"TRX_004541","696944942","2024-05","CN","Import","R&D",185253.45,"USD"
"TRX_004542","764929686","2024-02","CH","Export","R&D",107689.68,"EUR"
"TRX_004543","877640240","2025-03","CH","Export","Courtage",3864.95,"EUR"
"TRX_004544","896319729","2025-12","BR","Import","Maintenance",263580.33,"USD"
"TRX_004545","590726816","2025-11","ZA","Export","Courtage",54020.78,"GBP"
"TRX_004546","807180823","2023-11","ES","Import","Services informatiques",66655.98,"USD"
"TRX_004547","447760734","2025-09","SG","Export","Maintenance",107337.86,"USD"
"TRX_004548","746916022","2023-10","PL","Export","Publicité",45234.49,"GBP"
"TRX_004549","469431876","2024-06","MX","Export","R&D",3465.93,"GBP"
"TRX_004550","476518783","2025-01","NL","Import","Support technique",51920.38,"EUR"
"TRX_004551","688560550","2025-03","PL","Export","Courtage",13193.95,"GBP"
"TRX_004552","877218337","2024-01","IN","Import","Maintenance",58299.54,"EUR"
"TRX_004553","694567969","2025-03","BR","Export","Publicité",153228.46,"EUR"
"TRX_004554","533673301","2025-03","ZA","Export","Consulting",106043.91,"EUR"
"TRX_004555","673251982","2025-05","IT","Export","R&D",258438.16,"GBP"
"TRX_004556","503082497","2023-02","HK","Export","Services informatiques",73204.33,"GBP"
"TRX_004557","533673301","2023-02","HK","Import","Maintenance",170045.4,"GBP"
"TRX_004558","815697976","2024-12","NL","Export","Publicité",68492.02,"EUR"
"TRX_004559","836586521","2024-06","MX","Export","Logistique",171060.91,"GBP"
"TRX_004560","760373229","2024-06","SE","Import","Courtage",65717.75,"EUR"
"TRX_004561","533673301","2024-01","IT","Import","R&D",172508.9,"GBP"
"TRX_004562","840232670","2025-09","US","Export","Support technique",99035.36,"USD"
"TRX_004563","760373229","2025-08","SG","Import","Fret",45990.74,"EUR"
"TRX_004564","403952015","2023-03","IT","Import","Fret",139070.39,"USD"
"TRX_004565","379596645","2025-10","PL","Export","R&D",28891.55,"EUR"
"TRX_004566","332637911","2024-10","IT","Export","Logistique",118788.44,"GBP"
"TRX_004567","688560550","2023-06","DE","Export","Fret",92601.53,"USD"
"TRX_004568","892617147","2024-08","MX","Export","Leasing",198544.59,"USD"
"TRX_004569","892617147","2023-01","SE","Import","Services informatiques",18623.51,"GBP"
"TRX_004570","407154879","2024-01","BR","Export","Publicité",27235.81,"USD"
"TRX_004571","476518783","2025-02","CA","Import","Support technique",158721.78,"USD"
"TRX_004572","399658599","2024-11","CA","Export","Support technique",223939.22,"EUR"
"TRX_004573","395721344","2024-08","ZA","Import","R&D",135385.26,"GBP"
"TRX_004574","403952015","2023-03","GB","Import","Logistique",131824.64,"EUR"
"TRX_004575","433935973","2025-05","NL","Import","Maintenance",10731.37,"USD"
"TRX_004576","782062519","2023-10","BR","Import","Fret",36098.43,"GBP"
"TRX_004577","884164131","2024-03","GB","Export","Maintenance",77690.1,"EUR"
"TRX_004578","440873661","2024-03","SE","Import","Leasing",100560.95,"EUR"
"TRX_004579","440873661","2023-08","IN","Import","Courtage",51006.02,"EUR"
"TRX_004580","410125118","2025-12","JP","Export","Maintenance",111241.02,"USD"
"TRX_004581","332637911","2023-06","GB","Import","Services informatiques",92382.96,"EUR"
"TRX_004582","629877872","2023-11","DE","Import","Leasing",13180.27,"USD"
"TRX_004583","581392676","2025-05","CA","Import","Consulting",179968.13,"EUR"
"TRX_004584","566062183","2025-01","AU","Export","Maintenance",95022.37,"EUR"
"TRX_004585","696944942","2023-10","CN","Export","Services informatiques",108293.83,"USD"
"TRX_004586","823568584","2025-09","SE","Export","Publicité",201499.43,"GBP"
"TRX_004587","330600273","2024-07","HK","Export","Maintenance",35907.49,"EUR"
"TRX_004588","625605306","2025-12","IT","Import","Support technique",147218.32,"GBP"
"TRX_004589","410125118","2025-01","JP","Export","Leasing",211675.46,"GBP"
"TRX_004590","782062519","2023-03","ES","Import","Support technique",32298.95,"GBP"
"TRX_004591","714974780","2024-12","SG","Import","Publicité",24685.64,"USD"
"TRX_004592","429562558","2023-12","NL","Export","Logistique",71485.73,"USD"
"TRX_004593","700998588","2025-01","GB","Export","Courtage",110461.16,"USD"
"TRX_004594","749965780","2024-09","ES","Import","Services informatiques",58737.4,"EUR"
"TRX_004595","702445345","2023-11","ZA","Import","Publicité",32087.41,"USD"
"TRX_004596","525722212","2023-06","SE","Import","Maintenance",997.98,"USD"
"TRX_004597","746916022","2024-05","CA","Export","R&D",54774.01,"USD"
"TRX_004598","315788838","2023-04","DE","Export","R&D",99746.94,"USD"
"TRX_004599","614220298","2023-09","GB","Import","Publicité",82427.39,"EUR"
"TRX_004600","558882815","2024-12","AU","Import","Leasing",51444.61,"USD"
"TRX_004601","476518783","2025-12","AU","Import","Fret",65807.54,"EUR"
"TRX_004602","536511620","2023-10","CA","Export","Publicité",106108.49,"EUR"
"TRX_004603","702445345","2025-07","PL","Import","Logistique",73066.09,"GBP"
"TRX_004604","672446413","2023-06","CN","Export","Publicité",75660.34,"EUR"
"TRX_004605","440608028","2025-07","ES","Import","Leasing",162961.6,"EUR"
"TRX_004606","395721344","2023-04","SG","Export","Publicité",15855.82,"EUR"
"TRX_004607","694567969","2024-06","AU","Export","Support technique",4187.86,"EUR"
"TRX_004608","861172712","2023-04","ZA","Import","Consulting",1819.42,"EUR"
"TRX_004609","837130741","2024-10","IT","Export","Fret",79662.16,"GBP"
"TRX_004610","760373229","2024-09","PL","Export","Courtage",72172.99,"GBP"
"TRX_004611","537199735","2023-02","CA","Import","Publicité",84964.54,"GBP"
"TRX_004612","581392676","2023-12","US","Import","Support technique",225744.27,"GBP"
"TRX_004613","579634961","2024-03","BR","Import","Logistique",161648.01,"USD"
"TRX_004614","469116354","2025-12","SG","Import","Consulting",12961.45,"USD"
"TRX_004615","536511620","2025-11","AU","Import","Fret",75523.77,"EUR"
"TRX_004616","354223695","2023-12","CA","Export","Publicité",43419.97,"USD"
"TRX_004617","763468302","2024-10","ES","Import","Fret",5251.57,"EUR"
"TRX_004618","859293323","2025-07","ZA","Export","R&D",8246.26,"USD"
"TRX_004619","310982527","2025-08","US","Export","Leasing",119451.96,"EUR"
"TRX_004620","560040156","2024-10","CA","Import","R&D",45989.48,"USD"
"TRX_004621","629877872","2025-09","UK","Import","Publicité",203037.48,"USD"
"TRX_004622","414415144","2023-03","AU","Export","Services informatiques",96214.72,"GBP"
"TRX_004623","379596645","2023-10","IN","Import","Courtage",1430.32,"GBP"
"TRX_004624","637666647","2025-02","CH","Export","Fret",4869.39,"GBP"
"TRX_004625","309150406","2023-10","ZA","Import","R&D",122926.61,"USD"
"TRX_004626","797676830","2023-06","CH","Export","Maintenance",42283.23,"EUR"
"TRX_004627","884164131","2023-02","IT","Import","Logistique",100420.14,"EUR"
"TRX_004628","884164131","2024-09","GB","Import","Publicité",64466.93,"EUR"
"TRX_004629","749965780","2024-05","BR","Import","Maintenance",225441.32,"EUR"
"TRX_004630","323631095","2023-06","BE","Import","Courtage",54413.33,"EUR"
"TRX_004631","373676741","2024-09","SG","Export","Support technique",79189.92,"GBP"
"TRX_004632","884061319","2025-02","IT","Import","Leasing",38406.16,"GBP"
"TRX_004633","877640240","2023-11","MX","Import","Fret",13432.77,"EUR"
"TRX_004634","896319729","2025-04","IT","Export","Leasing",85519.97,"EUR"
"TRX_004635","765787874","2024-02","NL","Import","Leasing",99945.09,"EUR"
"TRX_004636","807180823","2025-04","HK","Import","Support technique",73655.91,"GBP"
"TRX_004637","887981678","2025-02","PL","Export","Services informatiques",134775.41,"EUR"
"TRX_004638","676911174","2023-10","IT","Export","Courtage",46891.26,"EUR"
"TRX_004639","309150406","2023-08","DE","Import","Courtage",112115.41,"GBP"
"TRX_004640","329870562","2023-10","BR","Import","Maintenance",27074.66,"EUR"
"TRX_004641","315788838","2023-11","CA","Import","Logistique",51593.43,"EUR"
"TRX_004642","701750464","2025-03","CA","Export","Leasing",116536.07,"USD"
"TRX_004643","896319729","2024-01","IN","Export","Publicité",168126.35,"EUR"
"TRX_004644","508162482","2025-05","SE","Export","Services informatiques",45542.2,"USD"
"TRX_004645","332637911","2024-04","CH","Export","Fret",7921.83,"GBP"
"TRX_004646","536511620","2023-05","SG","Export","Fret",31262.05,"USD"
"TRX_004647","647310851","2023-10","CN","Export","R&D",100497,"GBP"
"TRX_004648","616907383","2024-01","SE","Export","Leasing",39670.65,"USD"
"TRX_004649","382709835","2025-02","BE","Import","Logistique",177910.79,"USD"
"TRX_004650","807180823","2023-08","IT","Import","Fret",55563.48,"GBP"
"TRX_004651","414429749","2023-10","CH","Export","Support technique",83778.58,"GBP"
"TRX_004652","711765658","2025-03","CA","Export","Publicité",47368.04,"EUR"
"TRX_004653","393360074","2025-10","CN","Export","Logistique",106013.25,"GBP"
"TRX_004654","840232670","2023-02","CA","Import","Logistique",46726.39,"USD"
"TRX_004655","447760734","2024-10","IT","Export","Leasing",47103.6,"GBP"
"TRX_004656","625605306","2023-09","US","Import","Leasing",53394.61,"EUR"
"TRX_004657","586146491","2025-07","NL","Import","Support technique",98997.37,"GBP"
"TRX_004658","405807560","2024-04","IT","Import","Logistique",87283.58,"GBP"
"TRX_004659","823568584","2023-12","SG","Import","R&D",100032.99,"EUR"
"TRX_004660","711765658","2025-07","CH","Import","Maintenance",102715.15,"EUR"
"TRX_004661","393166433","2024-06","BE","Export","Support technique",145070.22,"GBP"
"TRX_004662","429562558","2024-04","CH","Export","Leasing",83014.83,"USD"
"TRX_004663","702445345","2025-02","GB","Export","Fret",105664.33,"GBP"
"TRX_004664","683870524","2025-11","ZA","Export","Maintenance",214001.99,"EUR"
"TRX_004665","405807560","2025-05","BE","Import","Logistique",160144.52,"GBP"
"TRX_004666","877218337","2024-10","JP","Import","Courtage",6991.41,"EUR"
"TRX_004667","837130741","2024-08","BE","Export","Logistique",83597.03,"GBP"
"TRX_004668","558882815","2025-11","IN","Import","Support technique",5831.04,"USD"
"TRX_004669","793532236","2023-02","CA","Import","Fret",39355.02,"USD"
"TRX_004670","373676741","2025-03","BE","Export","Support technique",172642.59,"EUR"
"TRX_004671","749965780","2024-04","CH","Export","Publicité",120046.38,"USD"
"TRX_004672","537199735","2023-03","CN","Import","Consulting",142034.28,"EUR"
"TRX_004673","837130741","2024-02","AU","Import","Courtage",2985.24,"EUR"
"TRX_004674","393360074","2024-06","PL","Export","Maintenance",79462.69,"GBP"
"TRX_004675","330600273","2024-10","MX","Import","Logistique",47437.25,"USD"
