"siren","pays_partenaire","annee","type_relation","taux_detention","flux_equity","flux_pret_intragroupe","stock_ide","raison_sociale","secteur_activite"
"700998588","DE",2024,"Joint Venture",0.0655,-40705.57,-122699.52,640923.37,"Société_Française_146","Services"
"877640240","DE",2023,"Filiale",0.1549,265331.93,162399.88,531846.85,"Société_Française_140","Technologie"
"537199735","ES",2025,"Partenaire stratégique",0.887,93030.61,10061.84,561076.54,"Sanofi","Pharmaceutique"
"723490657","ES",2023,"Partenaire stratégique",0.8488,27926.22,-57143.13,528541.44,"Elior","Restauration collective"
"637666647","HK",2024,"Filiale",0.7597,101939.38,13080.77,416449.38,"L'Oréal","Cosmétiques"
"509623141","ES",2024,"Succursale",0.656,-205003.45,36814.93,785528.58,"Boulanger","Distribution spécialisée"
"509623141","ES",2025,"Autre",0.332,90007.27,-86014.4,218798.21,"Boulanger","Distribution spécialisée"
"637666647","MX",2023,"Filiale",0.7758,142023.43,-78321.73,94309.52,"L'Oréal","Cosmétiques"
"596267799","DE",2024,"Filiale",0.2923,-37282.44,-200015.47,402050.17,"Petit Bateau","Textile"
"307325218","IT",2025,"Joint Venture",0.6779,-45685.19,-164718.9,151353.77,"Safran","Aérospatial"
"672446413","CH",2023,"Partenaire stratégique",0.9918,37858.43,-41088.01,265334.52,"Société_Française_123","Agriculture"
"557866768","IT",2024,"Autre",0.438,-38410.33,-41724.93,527920.54,"Société_Française_104","Santé"
"765787874","DE",2025,"Partenaire stratégique",0.2582,-56722.07,102692,767819.36,"Valeo","Équipement automobile"
"765787874","SE",2023,"Succursale",0.1895,40909.96,-141701.65,166575.22,"Valeo","Équipement automobile"
"399658599","GB",2025,"Autre",0.1991,-301084.99,122517.98,115523.15,"Société_Française_78","Services"
"685664947","SG",2024,"Filiale",0.7543,-97136.23,-24984.22,438516.42,"Société_Française_115","Transport"
"518566719","GB",2024,"Autre",0.4018,-125671.55,3928.37,183103.61,"Hermès International","Luxe"
"637666647","US",2023,"Partenaire stratégique",0.1023,73245.79,41954.05,311409.81,"L'Oréal","Cosmétiques"
"807180823","BR",2024,"Maison Mère",0.4171,258750.61,133119.57,389429.69,"Société_Française_102","Industrie"
"723490657","SG",2025,"Succursale",0.3178,22857.17,-20525.46,313204.01,"Elior","Restauration collective"
"576361912","AU",2025,"Autre",0.6628,66771.13,-78262.62,673753.9,"Klépierre","Immobilier commercial"
"524232458","CH",2024,"Autre",0.9952,-287851.83,103205.06,777466.75,"Geodis","Logistique"
"354223695","GB",2024,"Filiale",0.8496,-114136.86,5963.56,496401.04,"Société_Française_85","Culture"
"508162482","AU",2023,"Autre",0.5033,-103829.1,16378.07,317085.2,"LVMH","Luxe"
"447760734","BE",2024,"Autre",0.8801,-168964.09,-66978.14,462557.06,"Lacoste","Textile"
"701750464","IT",2023,"Autre",0.2315,121036.66,-102242.58,369911.49,"Société_Française_135","Construction"
"581392676","HK",2023,"Partenaire stratégique",0.2387,-134413.64,45237.05,379429.87,"Kering","Luxe"
"856514727","ES",2025,"Autre",0.8787,-85936.38,-25640.42,126456.69,"Société_Française_106","Environnement"
"447760734","CN",2025,"Autre",0.1337,-30620.66,8564.09,650764.46,"Lacoste","Textile"
"561267069","US",2023,"Maison Mère",0.3542,-70802.08,79749.56,593744.45,"Eurofins","Laboratoires"
"672446413","ZA",2023,"Maison Mère",0.9802,-9293.03,-41484.55,105311.42,"Société_Française_123","Agriculture"
"307325218","CN",2025,"Partenaire stratégique",0.4999,-167319.67,-151659.29,167070.44,"Safran","Aérospatial"
"403952015","SE",2023,"Maison Mère",0.2408,90803.1,116432.03,840473.42,"Saint-Gobain","Matériaux de construction"
"521138762","US",2024,"Joint Venture",0.4489,-39113.45,-50813.25,568067.45,"Société_Française_83","Technologie"
"648451828","CN",2025,"Succursale",0.7857,-184294.1,-42404.35,728878,"M6","Médias"
"395721344","CN",2025,"Filiale",0.9934,362964.65,-16469.85,251502.78,"Société_Française_133","Culture"
"689511328","CH",2023,"Succursale",0.795,62194.84,52464.57,751195.46,"Bouygues Telecom","Télécommunications"
"702662157","US",2024,"Succursale",0.1808,272800.77,-18714.51,371690.88,"Bouygues","BTP"
"746566713","CH",2025,"Autre",0.4834,-125857.39,24384.44,808237.11,"Fnac Darty","Distribution spécialisée"
"797676830","CH",2024,"Partenaire stratégique",0.7085,-19379.99,-5735.15,432674.43,"Stellantis","Automobile"
"774235526","PL",2025,"Filiale",0.4223,-10061.34,18621.97,416092.94,"Chanel","Luxe"
"462492166","US",2023,"Autre",0.9352,-74462.63,-115014.77,293876.94,"Société_Française_112","Santé"
"307325218","IT",2025,"Joint Venture",0.6569,-43008.52,-202266.65,651576,"Safran","Aérospatial"
"440873661","US",2025,"Joint Venture",0.2265,-201693.26,-198414.37,650227.94,"Société_Française_94","Commerce"
"861172712","IN",2023,"Maison Mère",0.3318,-150793.54,27808.22,346178.22,"Société_Française_108","Santé"
"877640240","SG",2023,"Succursale",0.1245,205050.67,131235.45,452067.7,"Société_Française_140","Technologie"
"691448741","IN",2025,"Joint Venture",0.1219,-222268.8,-76920.37,769673.11,"Société_Française_130","Technologie"
"823568584","SG",2023,"Filiale",0.422,-269835.15,12926.25,451436.32,"Société_Française_86","Énergie"
"716364994","PL",2025,"Filiale",0.8614,-124160.5,-111645.91,13999.1,"Société_Française_82","Construction"
"503082497","DE",2024,"Maison Mère",0.1985,171789.9,-78427.79,311157.78,"Nexity","Immobilier"
"683870524","JP",2025,"Succursale",0.7961,163231.62,-73820.32,346302.08,"Société_Française_111","Culture"
"477037712","JP",2023,"Joint Venture",0.7993,89781.06,-132738.06,686507.99,"Biomérieux","Santé"
"744461512","US",2023,"Maison Mère",0.2765,31613.22,-131499.54,202378.2,"Société_Française_120","Hôtellerie"
"591828838","ZA",2025,"Autre",0.3873,-62916.39,7383.44,222258.37,"Société_Française_126","Industrie"
"629877872","BE",2025,"Joint Venture",0.4601,133264.87,133320.11,764881.4,"Société_Française_110","Hôtellerie"
"516233750","BR",2024,"Maison Mère",0.5194,-65962.75,-3054.85,116677.4,"SFR","Télécommunications"
"760373229","BR",2023,"Succursale",0.7908,-37697.59,98586.37,282368.96,"Casino","Grande distribution"
"823568584","BE",2025,"Maison Mère",0.9283,-30884.32,-67328.61,403303.01,"Société_Française_86","Énergie"
"533673301","IT",2023,"Maison Mère",0.5092,-11641.92,-53632.41,914754.91,"Michelin","Équipement automobile"
"414429749","BR",2024,"Maison Mère",0.1495,-141983.03,1349.02,305005.79,"SNCF","Transport ferroviaire"
"892617147","CH",2025,"Maison Mère",0.8832,178976.33,12123.54,212871.5,"Société_Française_100","Commerce"
"887981678","SG",2025,"Joint Venture",0.9815,205801.8,-12589.08,261095.16,"Société_Française_107","Culture"
"663658596","GB",2025,"Autre",0.3522,-198862.51,-62195.23,676640.12,"Dior","Luxe"
"647310851","IN",2024,"Filiale",0.7114,121444.98,25117.9,382718.19,"Société_Française_105","Transport"
"861172712","CN",2025,"Joint Venture",0.602,70473.73,-21798.63,822738.37,"Société_Française_108","Santé"
"765787874","CA",2024,"Autre",0.5417,22799.75,96119.81,507534.33,"Valeo","Équipement automobile"
"702662157","ES",2025,"Joint Venture",0.4381,73989.27,37295.81,306066.35,"Bouygues","BTP"
"338158626","DE",2025,"Joint Venture",0.6044,73557.65,20976.53,510561.48,"Suez","Services environnementaux"
"629877872","NL",2025,"Filiale",0.5868,35412.43,107020.01,639790.33,"Société_Française_110","Hôtellerie"
"778245953","US",2023,"Succursale",0.0808,123986.25,160777.12,549354.61,"Société_Française_109","Hôtellerie"
"694567969","IT",2025,"Joint Venture",0.7225,27781.42,42129.09,136558.31,"Société_Française_117","Transport"
"323631095","BR",2025,"Succursale",0.5974,169329.74,128105,262870.3,"Société_Française_137","Énergie"
"477037712","ZA",2023,"Filiale",0.5811,228492.94,133178.96,558645.44,"Biomérieux","Santé"
"685807491","ES",2025,"Succursale",0.9542,87864.17,109146.38,537192.88,"Capgemini","Services informatiques"
"416169572","CH",2023,"Joint Venture",0.2497,105745.84,48727.8,214916.55,"Société_Française_122","Transport"
"338158626","IN",2025,"Joint Venture",0.293,-44908.02,-4469,921263.04,"Suez","Services environnementaux"
"476535691","DE",2024,"Joint Venture",0.3418,415858.99,75685.17,287203.24,"Société_Française_141","Santé"
"683870524","ZA",2023,"Succursale",0.9337,6365.04,-25805.46,622963.21,"Société_Française_111","Culture"
"542642532","US",2025,"Partenaire stratégique",0.1254,139706.77,-72734.31,22087.18,"Intermarché","Grande distribution"
"410125118","HK",2025,"Autre",0.92,15690.3,-7082.63,432097.03,"Société_Française_75","Commerce"
"516076352","CA",2024,"Partenaire stratégique",0.1283,-307244.18,-48673.14,257867.69,"Société_Française_114","Environnement"
"503421033","US",2024,"Joint Venture",0.2582,50240.39,-35477.55,818887.66,"TF1","Médias"
"462492166","CN",2024,"Maison Mère",0.2163,-40064.24,106802.5,347451.39,"Société_Française_112","Santé"
"760373229","IN",2025,"Maison Mère",0.9541,-177731.63,-57298,719259.37,"Casino","Grande distribution"
"600444026","ES",2023,"Succursale",0.8094,22033.17,71738.19,481494.2,"Société_Française_136","Technologie"
"462492166","ES",2025,"Maison Mère",0.8559,37083.18,-87381.53,663639.23,"Société_Française_112","Santé"
"736532681","CN",2024,"Partenaire stratégique",0.703,-115193.5,145306.41,589249.93,"Vinci","BTP"
"714974780","IN",2023,"Joint Venture",0.4962,-65754.42,-127105.43,398114.2,"Société_Française_98","Culture"
"518566719","CH",2024,"Autre",0.4533,-79054.91,37071.1,550785.79,"Hermès International","Luxe"
"701750464","BR",2025,"Filiale",0.4402,87281.24,53643.44,396297.04,"Société_Française_135","Construction"
"591828838","GB",2023,"Partenaire stratégique",0.37,20212.78,-34992.79,385206.2,"Société_Française_126","Industrie"
"688560550","HK",2025,"Partenaire stratégique",0.837,114912.11,32944.27,463513.25,"Unibail-Rodamco-Westfield","Immobilier commercial"
"716364994","CA",2023,"Joint Venture",0.8075,-60706.72,68123.33,546199.05,"Société_Française_82","Construction"
"760373229","NL",2023,"Succursale",0.7931,74861.87,-82967.39,703833.02,"Casino","Grande distribution"
"721548039","GB",2023,"Autre",0.8949,134353.45,-60997.99,400974.96,"Airbus","Aérospatial"
"600444026","SE",2024,"Autre",0.7111,-202170.76,-56739.83,315600.53,"Société_Française_136","Technologie"
"691448741","JP",2025,"Joint Venture",0.7306,311835.48,22795.33,802354.08,"Société_Française_130","Technologie"
"765787874","JP",2024,"Partenaire stratégique",0.9944,161957.66,-11598.47,614120.71,"Valeo","Équipement automobile"
"778245953","HK",2025,"Maison Mère",0.371,202091.5,-91004.33,818400.16,"Société_Française_109","Hôtellerie"
"688560550","IT",2025,"Joint Venture",0.5498,-44077.92,64959.72,513647.41,"Unibail-Rodamco-Westfield","Immobilier commercial"
"309150406","US",2025,"Joint Venture",0.5449,-21189.2,-188318.94,440081.73,"Savencia","Agroalimentaire"
"347556303","SG",2024,"Maison Mère",0.5336,19934.53,-108097.24,52156.71,"Société_Française_84","Hôtellerie"
"663658596","NL",2024,"Filiale",0.1342,-97503.83,16721.25,409052.75,"Dior","Luxe"
"410125118","CA",2024,"Joint Venture",0.5189,63407.34,-28837.28,905838.68,"Société_Française_75","Commerce"
"797676830","JP",2025,"Autre",0.7443,10728.73,-18406.63,906211.78,"Stellantis","Automobile"
"763799764","IT",2023,"Partenaire stratégique",0.9745,140260.47,-75061.45,362989.94,"Société_Française_92","Hôtellerie"
"648451828","JP",2025,"Autre",0.2111,-47147.44,71137.73,736656.79,"M6","Médias"
"746916022","CH",2024,"Succursale",0.0537,58696.33,-65464.75,548143.7,"Société_Française_127","Hôtellerie"
"746916022","IT",2024,"Partenaire stratégique",0.1002,27197.11,-118510.99,1020215.31,"Société_Française_127","Hôtellerie"
"774235526","US",2023,"Joint Venture",0.3156,-51524.78,-9960.62,467748.82,"Chanel","Luxe"
"837130741","ES",2025,"Autre",0.2319,76452.13,-65361.25,238367.33,"Dassault Systèmes","Logiciels"
"508284398","BR",2023,"Autre",0.0778,119451.05,-12754.98,104440.98,"Société_Française_124","Environnement"
"622525805","ES",2023,"Maison Mère",0.8606,70519.97,70616.36,230083.05,"Eiffage","BTP"
"516233750","DE",2024,"Filiale",0.1245,196466.9,6129.9,951320.37,"SFR","Télécommunications"
"347556303","HK",2024,"Autre",0.954,-188004.1,4151.16,903236.53,"Société_Française_84","Hôtellerie"
"877640240","JP",2023,"Joint Venture",0.8164,32373.59,92782.36,610301.57,"Société_Française_140","Technologie"
"676911174","IN",2024,"Succursale",0.2692,142761.04,28716.98,631717.99,"Cartier","Luxe"
"698773401","IN",2025,"Maison Mère",0.5838,-136207.91,-17327.58,175821.5,"Thales","Défense"
"581392676","BE",2024,"Partenaire stratégique",0.8408,-198022.23,2218.54,642825.33,"Kering","Luxe"
"622525805","NL",2025,"Joint Venture",0.7788,86771.51,-10030.29,624202.88,"Eiffage","BTP"
"767262414","SE",2024,"Maison Mère",0.1677,109899.4,54191.27,413756.42,"Atos","Services informatiques"
"622740591","IT",2025,"Succursale",0.1619,132606.98,55697.75,686219.74,"Société_Française_119","Technologie"
"763799764","ES",2023,"Succursale",0.7698,-22793.45,43328.34,183241.48,"Société_Française_92","Hôtellerie"
"596267799","DE",2023,"Autre",0.563,-33023.12,1237.43,534784,"Petit Bateau","Textile"
"414415144","BR",2024,"Maison Mère",0.3021,-212691.35,100523.26,364129.63,"Société_Française_139","Technologie"
"591828838","CN",2024,"Autre",0.682,167174.7,-48855.31,258560.37,"Société_Française_126","Industrie"
"429562558","MX",2025,"Filiale",0.9633,-168593.3,-93208.98,392429.87,"Société_Française_113","Énergie"
"676822243","CH",2025,"Partenaire stratégique",0.1003,293056.21,-33391.04,1037227.78,"Société_Française_97","Santé"
"676911174","NL",2023,"Partenaire stratégique",0.9812,-166078.63,55331.08,113431.28,"Cartier","Luxe"
"608751238","ES",2023,"Joint Venture",0.4994,-63484.26,71522.58,509413.01,"Société_Française_125","Services"
"702662157","AU",2024,"Filiale",0.5228,85350.58,-53268.21,125388.07,"Bouygues","BTP"
"503082497","PL",2025,"Partenaire stratégique",0.7603,60452.99,-139872.66,656239.36,"Nexity","Immobilier"
"622525805","IN",2025,"Maison Mère",0.2193,52524.29,23532.56,746236.31,"Eiffage","BTP"
"536511620","CA",2023,"Partenaire stratégique",0.3016,-220278.13,-74562.7,725778.71,"Sodexo","Restauration collective"
"533673301","BR",2023,"Joint Venture",0.4883,-77681.02,-14539.88,683728.23,"Michelin","Équipement automobile"
"711765658","ZA",2023,"Filiale",0.6299,-120305.61,-76440.89,89709.08,"Yves Saint Laurent","Luxe"
"403952015","NL",2023,"Autre",0.9306,40755.32,90550.75,504161.48,"Saint-Gobain","Matériaux de construction"
"622740591","SG",2024,"Maison Mère",0.4754,-135614.36,-49942.19,768107.86,"Société_Française_119","Technologie"
"622525805","ZA",2025,"Joint Venture",0.664,-43170.17,-5969.49,315913.61,"Eiffage","BTP"
"323631095","AU",2024,"Succursale",0.4279,84010.35,27850.15,754925.04,"Société_Française_137","Énergie"
"537199735","BE",2024,"Autre",0.5881,91506.79,96342.65,705421.96,"Sanofi","Pharmaceutique"
"354223695","IN",2024,"Autre",0.8743,-91453.57,116863.94,128071.63,"Société_Française_85","Culture"
"797676830","BE",2023,"Partenaire stratégique",0.1663,-156698.11,6314.55,953720.24,"Stellantis","Automobile"
"642048867","MX",2024,"Filiale",0.7091,-16342.42,68518.84,837808.84,"Legrand","Équipements électriques"
"815697976","AU",2025,"Maison Mère",0.4753,-336005.37,28821.24,828448.78,"Société_Française_121","Services"
"714974780","SE",2025,"Filiale",0.3804,-158095.33,-58132.18,560686.2,"Société_Française_98","Culture"
"307325218","BR",2023,"Joint Venture",0.5519,-115893.94,30386.01,441154.45,"Safran","Aérospatial"
"393166433","DE",2024,"Joint Venture",0.1683,294192.76,97363.89,80365.07,"Société_Française_144","Services"
"807180823","ES",2024,"Filiale",0.9147,113643.58,-41744.53,403747.31,"Société_Française_102","Industrie"
"721548039","PL",2024,"Autre",0.5786,-97508.77,13871.48,1183558.08,"Airbus","Aérospatial"
"884164131","CH",2023,"Partenaire stratégique",0.6739,-100495.91,-6751.36,433307.3,NA,NA
"859293323","IT",2023,"Joint Venture",0.8577,167883.41,-85079.73,449515.33,"Renault","Automobile"
"537199735","SE",2024,"Partenaire stratégique",0.647,-73098.73,-92073,335457.75,"Sanofi","Pharmaceutique"
"379596645","JP",2023,"Filiale",0.9684,-115512.42,-109598.44,856327.3,"Société_Française_138","Agriculture"
"892617147","BR",2023,"Partenaire stratégique",0.24,-90301.23,30369.05,25867.56,"Société_Française_100","Commerce"
"416169572","CH",2024,"Filiale",0.8784,-69097.89,-21948.58,691508.51,"Société_Française_122","Transport"
"694567969","CA",2023,"Autre",0.5581,-215607.28,-147388.13,514749.26,"Société_Française_117","Transport"
"310982527","SE",2023,"Partenaire stratégique",0.8887,-30318.9,101626.13,250325.68,"CMA CGM","Transport maritime"
"694567969","US",2023,"Partenaire stratégique",0.1463,-176860.7,41700.06,638921.71,"Société_Française_117","Transport"
"746916022","SE",2025,"Maison Mère",0.4464,-91361.58,45096.57,600718.42,"Société_Française_127","Hôtellerie"
"307325218","GB",2023,"Partenaire stratégique",0.5067,34980.02,23047.96,657709.06,"Safran","Aérospatial"
"714974780","SE",2025,"Maison Mère",0.5582,-7408.61,93618.38,763105.54,"Société_Française_98","Culture"
"797676830","GB",2023,"Succursale",0.3321,32588.06,-11949.61,92237.53,"Stellantis","Automobile"
"683870524","JP",2024,"Autre",0.0698,45670.26,-51504.18,479641.37,"Société_Française_111","Culture"
"630180145","NL",2024,"Partenaire stratégique",0.6211,-6332.49,-109152.78,373830,"Société_Française_116","Santé"
"469431876","ES",2023,"Filiale",0.5439,116054.64,73249.55,500502.81,"Auchan","Grande distribution"
"315788838","SG",2024,"Filiale",0.5859,-63319.53,-2254.05,1099388.24,"Société_Française_80","Énergie"
